,Iteration,Model_Type,R2_Train,R2_Test,RMSE_Train,RMSE_Test,CI_Lower_Test,CI_Upper_Test
295,33,RandomForest,0.344332386,0.345842331,1467.437204,1121.47527,1021.910765,2041.281052
296,33,Bagging,0.416697973,0.541809191,1384.090226,938.5808076,1045.273023,1865.452501
297,33,ANN,-4.743006459,-13.01670146,4342.97482,5191.243429,-2470.744187,1988.333113
298,34,Lasso,0.330228763,0.294343838,1500.974102,1035.77131,1011.437184,1966.650195
299,34,Ridge,0.275008142,0.229009934,1561.624151,1082.659022,1086.013721,2069.813798
300,34,Quantile Regression,0.299702408,0.273027303,1534.798156,1082.659022,710.1933489,1682.606103
301,34,Log-Linear,0.21550687,0.18388147,1624.443179,1113.894162,418.1735518,1374.02692
302,34,OLS,0.33024236,0.293631479,1500.958866,1036.293984,1008.876815,1964.887964
303,34,Stepwise,0.315132435,0.306878443,1517.795468,1026.530864,1075.87319,2012.964363
304,34,RandomForest,0.357888716,0.216095132,1469.654008,1091.689138,1076.9212,2070.284678
305,34,Bagging,0.441404562,0.265990374,1370.751231,1056.375174,1054.959216,2021.632621
306,34,ANN,-4.879845268,-16.51441042,4447.263899,5160.182594,-2581.638677,1985.315872
307,35,Lasso,0.39951161,-0.575504979,1429.735979,1438.986915,1149.922184,2408.072679
308,35,Ridge,0.322459594,-0.105585236,1518.697013,1205.432982,1237.952783,2270.664468
309,35,Quantile Regression,0.35248754,-0.295360476,1484.662036,1205.432982,776.2110438,1989.427741
310,35,Log-Linear,0.307409752,0.137654913,1535.471375,1064.602549,687.4015046,1676.551866
311,35,OLS,0.3999216,-0.621725312,1429.247811,1459.941999,1133.537629,2414.255956
312,35,Stepwise,0.3999216,-0.621725312,1429.247811,1459.941999,1133.537629,2414.255956
313,35,RandomForest,0.430917702,-0.279430231,1391.845651,1296.747021,1188.705031,2314.559157
314,35,Bagging,0.544487749,-1.109490982,1245.241453,1665.082634,1069.5883,2542.492293
315,35,ANN,-5.552491598,-25.14234372,4722.878519,5861.640984,-2816.906591,2482.632854
316,36,Lasso,0.308241169,0.394393331,1422.220516,1429.249389,839.7706756,2165.190687
317,36,Ridge,0.25664631,0.286958652,1474.304985,1550.850906,833.4269486,2277.009196
318,36,Quantile Regression,0.271347505,0.344928309,1459.653629,1550.850906,539.43804,1858.434479
319,36,Log-Linear,0.179979137,0.17833432,1548.467285,1664.79309,265.941777,1681.947144
320,36,OLS,0.308254224,0.395612124,1422.207095,1427.810472,839.4553849,2163.418224
321,36,Stepwise,0.303429522,0.367503869,1427.158194,1460.634746,828.426651,2183.645952
322,36,RandomForest,0.333017253,0.287247455,1396.51911,1550.536804,851.7014123,2296.037203
323,36,Bagging,0.426973681,0.448867188,1294.424928,1363.45505,921.8898834,2190.280919
324,36,ANN,-5.488519317,-8.107261257,4355.744372,5542.511316,-2314.050053,2668.538743
325,37,Lasso,0.277302515,0.241402716,1452.168534,1598.25835,788.5009778,2278.663354
326,37,Ridge,0.259358464,0.253291654,1470.086137,1585.684727,769.7012885,2248.707071
327,37,Quantile Regression,0.288776723,0.342781848,1440.59443,1585.684727,434.2554223,1777.134502
328,37,Log-Linear,0.213434421,0.181010779,1514.977626,1660.658885,187.4281824,1644.109099
329,37,OLS,0.315017029,0.373651142,1413.769596,1452.277087,710.0342839,2061.918016
330,37,Stepwise,0.30638968,0.349804244,1422.64494,1479.665015,760.5037078,2140.547642
331,37,RandomForest,0.342996701,0.255794191,1384.594256,1583.025345,809.5728459,2285.036068
332,37,Bagging,0.44130271,0.368473785,1276.812226,1458.266946,823.6051438,2183.815558
333,37,ANN,-5.976542938,-8.063339954,4511.89398,5524.404565,-3147.424577,1546.02561
334,38,Lasso,0.35265508,-0.248595073,1466.382602,1267.418951,1163.99478,2167.344663
335,38,Ridge,0.290631075,-0.169368906,1535.025191,1226.549723,1258.693051,2181.639154
336,38,Quantile Regression,0.310679007,0.074239818,1513.178562,1226.549723,838.5642509,1809.346127
337,38,Log-Linear,0.232211807,0.365753523,1596.982444,903.3133319,705.1297307,1539.423377
338,38,OLS,0.352669549,-0.249508472,1466.366214,1267.88245,1162.496132,2166.915268
339,38,Stepwise,0.347542699,-0.325237547,1472.161564,1305.738634,1150.532819,2192.489339
340,38,RandomForest,0.404571052,-0.367673791,1406.35318,1326.479829,1299.194277,2287.537935
341,38,Bagging,0.508102136,-0.670848249,1278.25322,1466.148269,1027.269835,2255.083161
342,38,ANN,-5.462405797,-22.37819165,4633.151909,5484.219711,-2558.407136,2464.438428
343,39,Lasso,0.328445365,0.308220238,1418.950444,1459.2198,943.5288,2303.706366
344,39,Ridge,0.271817827,0.248906833,1477.564928,1520.490438,918.9936936,2336.515497
345,39,Quantile Regression,0.29966538,0.195218834,1449.036585,1520.490438,683.9760914,2129.61236
346,39,Log-Linear,0.196460064,0.22046787,1552.137837,1549.008489,374.5268389,1685.314812
347,39,OLS,0.328998261,0.308667855,1418.366207,1458.74763,947.9060256,2307.794943
348,39,Stepwise,0.328998261,0.308667855,1418.366207,1458.74763,947.9060256,2307.794943
349,39,RandomForest,0.314195473,0.244999387,1433.925957,1524.440366,878.1029752,2297.497053
350,39,Bagging,0.409661987,0.493585057,1330.383737,1248.504305,903.5711681,2052.642642
351,39,ANN,-6.049434993,-6.935470346,4597.309135,4942.231955,-2659.252681,1421.027734
352,40,Lasso,0.299844038,0.498137135,1516.147318,980.0395472,1203.665298,2099.670685
353,40,Ridge,0.254136265,0.436112878,1564.85374,1038.8364,1181.757858,2132.663306
354,40,Quantile Regression,0.265142998,0.53705264,1553.264529,1038.8364,862.4226917,1727.420436
355,40,Log-Linear,0.162901019,0.434664289,1657.801059,1040.169895,633.7062212,1540.713097
356,40,OLS,0.302686696,0.505614211,1513.066381,972.71152,1192.765195,2084.2186
357,40,Stepwise,0.296442463,0.460739014,1519.825813,1015.89909,1197.157307,2125.468189
358,40,RandomForest,0.331685721,0.438083041,1481.270509,1037.020018,1169.252577,2120.614725
359,40,Bagging,0.425365637,0.52394536,1373.535229,954.507778,1251.318445,2116.222972
360,40,ANN,-5.297056942,-86.783058,4546.872922,12961.53459,-5676.6837,6370.336604
361,41,Lasso,0.33478246,0.207554115,1492.028161,1136.007711,798.6588584,1856.742156
362,41,Ridge,0.263035016,0.258571744,1570.430065,1098.831343,971.1129104,1992.695599
363,41,Quantile Regression,0.267096804,0.096900221,1566.096368,1098.831343,487.2717988,1566.253127
364,41,Log-Linear,0.210455025,0.020521309,1625.487414,1262.972715,344.9944576,1424.17439
365,41,OLS,0.339638691,0.209789393,1486.572122,1134.404393,760.6640277,1814.478146
366,41,Stepwise,0.334639813,0.14535728,1492.188126,1179.746699,747.2986218,1844.230836
367,41,RandomForest,0.359136081,0.20437826,1464.461925,1138.281802,1060.912249,2107.438379
368,41,Bagging,0.491946841,-0.045410372,1303.916414,1304.787761,787.4203532,2004.611568
369,41,ANN,-4.935179788,-16.65260559,4456.686794,5361.679884,-3235.323279,1243.221057
370,42,Lasso,0.365943505,0.143670195,1354.432647,1688.580231,651.3761287,2118.387618
371,42,Ridge,0.29960395,0.175062667,1423.525593,1657.340143,720.9619686,2179.527193
372,42,Quantile Regression,0.342420794,0.084658362,1379.327743,1657.340143,467.8051194,1909.985282
373,42,Log-Linear,0.288109601,0.011877522,1435.158949,1813.871679,306.9288974,1729.890459
374,42,OLS,0.366826991,0.123012936,1353.488694,1708.825688,634.9590172,2119.448616
375,42,Stepwise,0.366826991,0.123012936,1353.488694,1708.825688,634.9590172,2119.448616
376,42,RandomForest,0.379735819,0.079011421,1339.620505,1751.169936,708.4796675,2271.259331
377,42,Bagging,0.455739643,0.286676554,1254.864365,1541.148258,836.0343204,2201.920064
378,42,ANN,-6.216996253,-16.89912775,4569.531499,7719.996513,-380.21536,6737.136741
379,43,Lasso,0.313600509,0.269454834,1284.914313,1890.49633,802.22344,2455.153198
380,43,Ridge,0.256298367,0.155278447,1337.473107,2032.867583,675.0086116,2445.861919
381,43,Quantile Regression,0.214472623,0.08280613,1374.568393,2032.867583,393.3221536,2119.283689
382,43,Log-Linear,0.176993833,0.067843146,1406.977769,2135.486357,357.8118743,2083.319045
383,43,OLS,0.313613746,0.270261473,1284.901924,1889.452335,802.0255458,2453.614402
384,43,Stepwise,0.297696314,0.265246958,1299.7151,1895.933059,846.1037059,2522.816559
385,43,RandomForest,0.340767607,0.157141939,1259.229705,2030.624048,659.9710088,2421.404576
386,43,Bagging,0.407211208,0.390926519,1194.086209,1726.184243,1050.133813,2601.725868
387,43,ANN,-6.441433206,-7.742973529,4230.717088,6540.062286,-1195.570281,4891.657105
388,44,Lasso,0.408307181,0.072149239,1293.730389,1856.966198,697.5535569,2414.783335
389,44,Ridge,0.310334857,0.116845916,1396.73742,1811.68703,730.1114833,2406.206764
390,44,Quantile Regression,0.343896711,-0.033985323,1362.328173,1811.68703,232.9326009,1935.045145
391,44,Log-Linear,0.313187734,0.041894759,1393.845546,1886.998445,312.2765938,1959.802174
392,44,OLS,0.409915118,0.064542114,1291.971323,1864.562969,671.1317586,2392.34221
393,44,Stepwise,0.409915118,0.064542114,1291.971323,1864.562969,671.1317586,2392.34221
394,44,RandomForest,0.39837548,0.191792957,1304.542987,1733.110485,868.5217009,2481.019571
395,44,Bagging,0.498718601,0.19970352,1190.793416,1724.607966,1026.215082,2634.811185
396,44,ANN,-6.813525768,-6.969413744,4701.312874,5442.245407,-2317.902892,2502.370863
397,45,Lasso,0.372884184,0.180626292,1353.907911,1660.073478,743.4790659,2276.79072
398,45,Ridge,0.267571008,0.18189916,1463.180862,1658.783544,788.0824756,2325.736462
399,45,Quantile Regression,0.349974557,0.143545655,1378.416385,1658.783544,530.6200751,2057.491581
400,45,Log-Linear,0.278850111,0.246233114,1451.870962,1592.22642,417.8850571,1775.27336
401,45,OLS,0.377446899,0.141678423,1348.973596,1699.070166,708.4079931,2276.050973
402,45,Stepwise,0.377446899,0.141678423,1348.973596,1699.070166,708.4079931,2276.050973
403,45,RandomForest,0.347727454,0.278339384,1380.796885,1557.947438,938.9280014,2390.451107
404,45,Bagging,0.412252827,0.446615619,1310.721802,1364.268174,1011.396137,2280.864654
405,45,ANN,-6.12056809,-13.76058427,4562.181623,7045.925928,-3111.083109,3276.781903
406,46,Lasso,0.298610557,0.518665989,1508.850499,1005.731078,1193.021427,2130.822745
407,46,Ridge,0.249353961,0.402388696,1560.932765,1120.644843,1138.8436,2183.900951
408,46,Quantile Regression,0.182611057,0.327814966,1628.84957,1120.644843,697.8938353,1737.001463
409,46,Log-Linear,0.158388509,0.144232769,1652.808077,1341.023602,421.4820037,1506.150682
410,46,OLS,0.298623472,0.520734872,1508.836607,1003.567319,1196.59641,2132.304907
411,46,Stepwise,0.291881806,0.480085482,1516.070771,1045.260569,1084.952274,2058.422983
412,46,RandomForest,0.318519393,0.298514635,1487.282093,1214.137583,1145.040384,2275.32178
413,46,Bagging,0.426888099,0.375551123,1363.911878,1145.53151,950.2936861,2009.46705
414,46,ANN,-5.409868269,-17.49303304,4561.326398,6233.940718,-3037.899218,2500.70718
415,47,Lasso,0.289206149,0.401953229,1471.486796,1309.369842,1197.057173,2418.126286
416,47,Ridge,0.252281056,0.353189866,1509.224097,1361.705422,1097.176614,2366.871452
417,47,Quantile Regression,0.262556469,0.427686316,1498.818082,1361.705422,895.5342928,2057.824513
418,47,Log-Linear,0.162382749,0.241079795,1597.376699,1475.002705,550.172537,1809.65497
419,47,OLS,0.300946,0.43827654,1459.28427,1268.98369,1230.383617,2413.336376
420,47,Stepwise,0.297372065,0.403507645,1463.009832,1307.667108,1231.811352,2450.091864
421,47,RandomForest,0.360031694,0.294052497,1396.251883,1422.593966,1040.437555,2365.892773
422,47,Bagging,0.45238615,0.353465132,1291.581306,1361.415638,1188.401594,2457.600932
423,47,ANN,-5.855485136,-13.60530759,4569.867785,6470.682832,754.9298121,6533.577969
424,48,Lasso,0.395805589,-0.353051432,1425.867579,1428.468936,1016.852204,2311.048294
425,48,Ridge,0.322081543,-0.086160502,1510.356857,1279.85465,1120.006434,2263.48129
426,48,Quantile Regression,0.363001335,-0.233283917,1464.064141,1279.85465,790.2230105,2058.962139
427,48,Log-Linear,0.292739962,0.026090591,1542.696174,1211.917142,512.0262189,1616.39359
428,48,OLS,0.396344302,-0.395711369,1425.23177,1450.813058,1010.109296,2324.947709
429,48,Stepwise,0.396344302,-0.395711369,1425.23177,1450.813058,1010.109296,2324.947709
430,48,RandomForest,0.398337627,0.018159247,1422.876703,1216.841955,1147.671133,2230.42068
431,48,Bagging,0.485598011,-0.068612905,1315.655429,1269.47413,883.2531159,2059.458052
432,48,ANN,-4.868018349,-16.68300799,4443.616534,5164.065231,-1383.847107,3425.268148
433,49,Lasso,0.306883404,0.367435937,1410.389899,1495.254008,1364.897466,2651.652578
434,49,Ridge,0.258287845,0.273255958,1458.994781,1602.704505,1179.02956,2610.23727
435,49,Quantile Regression,0.289488798,0.429440591,1427.977962,1602.704505,1182.206128,2456.477296
436,49,Log-Linear,0.209923415,0.436925749,1505.811591,1410.735359,702.9554446,2017.326
437,49,OLS,0.307768901,0.37203879,1409.488684,1489.803967,1392.624171,2665.535339
438,49,Stepwise,0.307768901,0.37203879,1409.488684,1489.803967,1392.624171,2665.535339
439,49,RandomForest,0.303299526,0.285112469,1414.031529,1589.577031,1049.622962,2497.64692
440,49,Bagging,0.379429668,0.520841949,1334.539845,1301.373961,1137.116948,2319.08341
441,49,ANN,-6.267240502,-3.731816726,4566.892688,4089.560855,-2201.837947,1147.363425
442,50,Lasso,0.246665947,0.510540757,1453.471539,1369.73825,992.0679702,2265.595587
443,50,Ridge,0.211760741,0.355472144,1486.763064,1571.810417,891.0739298,2353.199556
444,50,Quantile Regression,0.208175101,0.396750968,1490.140813,1571.810417,634.2372922,1996.160525
445,50,Log-Linear,0.130593196,0.260752216,1561.436223,1683.349648,320.1687922,1744.81861
446,50,OLS,0.247013431,0.521142751,1453.136286,1354.822341,1004.260549,2264.234517
447,50,Stepwise,0.247013431,0.521142751,1453.136286,1354.822341,1004.260549,2264.234517
448,50,RandomForest,0.286538259,0.284092084,1414.484123,1656.562778,851.4381003,2392.840911
449,50,Bagging,0.355192941,0.613687828,1344.706872,1216.882128,940.7664449,2052.954121
450,50,ANN,-6.297932919,-4.857651064,4523.89656,4738.501969,-2328.254695,1641.761075
451,51,Lasso,0.342069001,0.251807302,1479.899984,1150.981443,1160.537974,2229.397133
452,51,Ridge,0.279278786,0.30348292,1548.908788,1110.522787,1156.210456,2189.000801
453,51,Quantile Regression,0.311540613,0.192622865,1513.844802,1110.522787,854.0303449,1956.658395
454,51,Log-Linear,0.238166822,0.277870654,1592.4732,1130.756483,649.0257904,1615.36201
455,51,OLS,0.342648856,0.233397492,1479.247699,1165.055749,1151.847941,2234.070579
456,51,Stepwise,0.327422419,0.246255569,1496.281769,1155.243803,1166.091723,2238.283266
457,51,RandomForest,0.363960145,0.323798791,1455.071572,1094.207181,1210.768312,2224.087513
458,51,Bagging,0.456087657,0.296015936,1345.571092,1116.459577,1286.697318,2309.198377
459,51,ANN,-4.617747377,-12.18545954,4324.374462,4831.80306,-1745.031239,2635.030211
460,52,Lasso,0.3800302,-0.181030367,1429.292861,1443.109942,1321.716065,2533.179227
461,52,Ridge,0.294514312,-0.006105585,1524.684767,1331.958416,1241.336795,2386.849675
462,52,Quantile Regression,0.369248885,-0.130615697,1441.667044,1331.958416,1107.546918,2360.398853
463,52,Log-Linear,0.303865783,0.042567148,1514.545929,1299.34072,698.1026275,1910.206938
464,52,OLS,0.381305727,-0.210356496,1427.82179,1460.916988,1311.319359,2541.645334
465,52,Stepwise,0.376368857,-0.282159654,1433.507121,1503.626392,1370.158409,2614.4061
466,52,RandomForest,0.411785549,-0.002104537,1392.206965,1329.307334,1207.029267,2361.233714
467,52,Bagging,0.506916156,-0.224156124,1274.66583,1469.221555,1118.41094,2417.088098
468,52,ANN,-5.228193843,-20.87817342,4530.196266,6211.184312,-2692.302084,3003.028038
469,53,Lasso,0.355257134,0.216757371,1417.080512,1432.609289,906.5838796,2241.717174
470,53,Ridge,0.274239394,0.209088632,1503.481014,1439.605554,935.3427082,2278.001621
471,53,Quantile Regression,0.309697503,0.208585238,1466.293721,1439.605554,663.3281339,1973.312022
472,53,Log-Linear,0.24057098,0.031046458,1537.959316,1593.423001,329.2300355,1696.775247
473,53,OLS,0.355454958,0.214817608,1416.863096,1434.382179,906.8063024,2243.638919
474,53,Stepwise,0.348142582,0.181076078,1424.877599,1464.877754,864.3877506,2228.281947
475,53,RandomForest,0.354037738,0.271238064,1418.419934,1381.886726,901.8542687,2188.084309
476,53,Bagging,0.443888872,0.362855706,1316.079261,1292.107073,745.3507593,1916.278224
477,53,ANN,-5.240537844,-19.20468149,4408.71742,7276.216436,-2128.71559,4649.94636
478,54,Lasso,0.395919135,-1.584527127,1459.589737,1361.745919,658.1189272,1923.344575
479,54,Ridge,0.279746989,-0.276266965,1593.770568,956.921471,1131.390152,1953.238341
480,54,Quantile Regression,0.353565133,-1.040892611,1509.891179,956.921471,455.1586386,1574.865346
481,54,Log-Linear,0.296534013,-0.684328419,1575.087965,1099.306823,443.605399,1447.787373
482,54,OLS,0.395935315,-1.606560866,1459.57019,1367.538213,653.0612952,1923.898523
483,54,Stepwise,0.387918092,-1.743285388,1469.224063,1402.946243,630.7233026,1935.148491
484,54,RandomForest,0.395323569,-0.479978,1460.309068,1030.464809,1126.431895,2012.130561
485,54,Bagging,0.503297139,-1.195151096,1323.523302,1254.982716,765.3971484,1924.53437
486,54,ANN,-4.639029777,-57.71205162,4459.492679,6490.365634,-2888.034097,3083.650078
487,55,Lasso,0.401027766,-0.108074597,1385.429317,1581.192445,1239.085096,2695.904169
488,55,Ridge,0.304686663,0.113132801,1492.69579,1414.58656,1136.608971,2454.340011
489,55,Quantile Regression,0.361469728,0.028472459,1430.447008,1414.58656,924.6515803,2302.270617
490,55,Log-Linear,0.281625124,0.013424696,1517.248076,1491.988073,641.0230871,1979.418073
491,55,OLS,0.402025877,-0.136922981,1384.274514,1601.643125,1238.829996,2713.660877
492,55,Stepwise,0.395568952,-0.181204067,1391.728145,1632.535741,1270.24005,2767.399055
493,55,RandomForest,0.398363517,0.172753882,1388.507116,1366.210442,1106.082452,2380.391236
494,55,Bagging,0.495494072,0.093039553,1271.493559,1430.521552,1340.244135,2649.783505
495,55,ANN,-5.737605548,-17.77882066,4646.584279,6509.30151,-1990.819523,4047.158789
496,56,Lasso,0.380296885,-2.31518467,1463.207969,1391.434216,1342.72468,2307.108988
497,56,Ridge,0.273715227,-1.416766254,1584.045629,1188.026532,1485.845557,2170.222481
498,56,Quantile Regression,0.329885245,-1.153963706,1521.559038,1188.026532,1090.911754,1956.468883
499,56,Log-Linear,0.303227812,-0.553797408,1551.528015,952.589987,835.1133543,1660.106568
500,56,OLS,0.380314005,-2.327884452,1463.187756,1394.096816,1342.749646,2309.472992
501,56,Stepwise,0.380314005,-2.327884452,1463.187756,1394.096816,1342.749646,2309.472992
502,56,RandomForest,0.361238866,-1.309044018,1485.536953,1161.247847,1461.228466,2138.524456
503,56,Bagging,0.493744523,-1.824532622,1322.510368,1284.346224,1014.253303,2053.005736
504,56,ANN,-4.702739128,-45.27372256,4438.701813,5198.475901,-4007.323143,27.90046991
505,57,Lasso,0.394961489,0.098280595,1333.748027,1726.087057,856.3780348,2464.290644
506,57,Ridge,0.304763881,0.138447746,1429.71161,1687.20479,880.9494975,2452.206791
507,57,Quantile Regression,0.366832497,0.113740243,1364.399618,1687.20479,649.6441629,2241.919828
508,57,Log-Linear,0.305507199,0.037614602,1428.947111,1783.205934,297.831553,1903.137408
509,57,OLS,0.395077154,0.093360463,1333.620534,1730.789752,858.698818,2470.779972
510,57,Stepwise,0.380815607,0.085063932,1349.249548,1738.690825,768.9931059,2390.929496
511,57,RandomForest,0.369595453,0.094785663,1361.419445,1729.428853,868.0255227,2478.373688
512,57,Bagging,0.474476302,0.142681401,1243.020906,1683.054235,694.5602976,2262.409712
513,57,ANN,-5.67669517,-12.98721227,4430.605221,6798.178615,-4920.744408,281.8762176
514,58,Lasso,0.34984587,0.195874285,1373.139581,1620.220123,841.1361325,2285.869797
515,58,Ridge,0.289697874,0.127590473,1435.251734,1687.610606,794.3993343,2300.26096
516,58,Quantile Regression,0.32715389,0.119927263,1396.897037,1687.610606,575.6750086,1990.73072
517,58,Log-Linear,0.232796915,-0.149200001,1491.632006,1936.911846,181.7641473,1655.221978
518,58,OLS,0.350817238,0.198199163,1372.113423,1617.876247,837.2170011,2277.951373
519,58,Stepwise,0.341128844,0.175724567,1382.314205,1640.394198,896.6875804,2380.544191
520,58,RandomForest,0.398872981,0.047134905,1320.351756,1763.712348,659.9961886,2204.724637
521,58,Bagging,0.469391026,0.194180586,1240.491574,1621.925529,533.9200897,1813.238303
522,58,ANN,-6.096213225,-11.96523467,4536.488888,6505.822907,-2110.335534,3860.767126
523,59,Lasso,0.270673511,0.347349233,1418.331485,1561.151958,1046.836896,2462.456008
524,59,Ridge,0.231646124,0.251398658,1455.785514,1671.976051,930.7986103,2436.106395
525,59,Quantile Regression,0.230074262,0.239338846,1457.273841,1671.976051,710.2145298,2142.613618
526,59,Log-Linear,0.138976363,0.019555449,1541.076817,1913.446265,346.4338441,1856.884153
527,59,OLS,0.276155151,0.405645767,1412.991321,1489.798155,1133.493149,2493.275565
528,59,Stepwise,0.27445643,0.378565328,1414.648356,1523.359804,1085.490242,2469.976167
529,59,RandomForest,0.305837237,0.203015027,1383.717415,1725.161741,845.563888,2383.987279
530,59,Bagging,0.394254486,0.463618466,1292.59316,1415.277692,1156.190709,2441.768311
531,59,ANN,-6.244322251,-9.875884254,4470.083448,6372.89907,755.8982919,6529.137053
532,60,Lasso,0.4130897,-0.244621399,1374.523022,1633.100615,758.0186104,2278.121373
533,60,Ridge,0.331026471,-0.017485321,1467.47469,1476.584777,912.6649005,2279.111279
534,60,Quantile Regression,0.386093028,-0.184297191,1405.780244,1476.584777,536.1912943,2017.108141
535,60,Log-Linear,0.312524911,0.020071577,1487.629,1449.077082,359.9637917,1659.273454
536,60,OLS,0.413107041,-0.24921478,1374.502717,1636.111388,754.5039604,2277.547227
537,60,Stepwise,0.413107041,-0.24921478,1374.502717,1636.111388,754.5039604,2277.547227
538,60,RandomForest,0.410388245,-0.009528401,1377.682746,1470.799864,871.4811867,2236.893818
539,60,Bagging,0.512114306,-0.188388744,1253.213876,1595.782049,809.6652184,2292.456195
540,60,ANN,-5.220774035,-13.84372599,4474.951842,5639.826904,-1009.346364,4248.239484
541,61,Lasso,0.365850282,0.17191616,1391.175538,1540.129888,621.3004304,2015.429884
542,61,Ridge,0.297322596,0.216457725,1464.414515,1498.136589,756.002644,2134.705492
543,61,Quantile Regression,0.326695353,0.121981764,1433.480655,1498.136589,419.4842045,1795.190885
544,61,Log-Linear,0.233206459,0.156686532,1529.766879,1554.227942,323.8031665,1605.874214
545,61,OLS,0.366519309,0.160822037,1390.4415,1550.412387,609.4663995,2011.658577
546,61,Stepwise,0.366519309,0.160822037,1390.4415,1550.412387,609.4663995,2011.658577
547,61,RandomForest,0.368063396,0.202524354,1388.74589,1511.398229,796.4809657,2194.62086
548,61,Bagging,0.452750466,0.298977559,1292.345785,1417.053198,698.9314293,1979.561283
549,61,ANN,-5.417664357,-6.875428294,4425.624173,4749.602725,-2776.714529,919.3455585
550,62,Lasso,0.273207512,0.543533871,1482.180084,1163.322175,1258.132612,2342.685676
551,62,Ridge,0.228020047,0.392995916,1527.561731,1341.502649,1096.194332,2347.150282
552,62,Quantile Regression,0.193845221,0.368178243,1561.007446,1341.502649,739.1282607,1956.879408
553,62,Log-Linear,0.124880627,0.229449268,1626.407646,1511.458916,483.5693378,1762.541775
554,62,OLS,0.273219641,0.545562864,1482.167715,1160.733811,1260.637804,2342.731951
555,62,Stepwise,0.264656122,0.524865852,1490.874199,1186.871908,1235.324391,2342.182816
556,62,RandomForest,0.339609723,0.269667514,1412.850123,1471.485672,946.6672531,2314.092618
557,62,Bagging,0.416028978,0.449064712,1328.591307,1278.04464,1079.519681,2269.13046
558,62,ANN,-6.585800734,-23.43427927,4788.46672,8511.292089,-2654.695517,5274.158347
559,63,Lasso,0.36313083,0.165837356,1419.77864,1419.133883,1006.83243,2327.301237
560,63,Ridge,0.298496117,0.178717165,1490.083361,1408.135261,994.700083,2305.919669
561,63,Quantile Regression,0.343616747,0.145201288,1441.365993,1408.135261,727.3797281,2057.789987
562,63,Log-Linear,0.261180033,0.051265147,1529.20193,1513.458192,391.6541938,1721.29173
563,63,OLS,0.363364291,0.163341098,1419.518388,1421.255698,1004.564491,2327.099851
564,63,Stepwise,0.351842871,0.14349184,1432.305556,1438.016116,1081.005631,2411.821331
565,63,RandomForest,0.393331666,0.123222237,1385.706292,1454.932228,850.4228707,2207.258252
566,63,Bagging,0.487962404,0.119061418,1273.0529,1458.380391,838.8933257,2198.678715
567,63,ANN,-5.826796983,-10.72183799,4648.405638,5319.806773,-3306.329096,943.6933699
568,64,Lasso,0.317354536,0.008872865,1500.269118,1157.002629,870.6081764,1882.840045
569,64,Ridge,0.270818677,-0.106205681,1550.562702,1222.327562,1036.31006,2046.772295
570,64,Quantile Regression,0.28931886,0.027591167,1530.766538,1222.327562,579.2576025,1640.913144
571,64,Log-Linear,0.213863643,0.23793923,1609.980092,1014.528999,368.2335979,1305.85032
572,64,OLS,0.317577646,-0.00569148,1500.02393,1165.472547,857.6759362,1880.855716
573,64,Stepwise,0.317577646,-0.00569148,1500.02393,1165.472547,857.6759362,1880.855716
574,64,RandomForest,0.366163487,-0.207700254,1445.640118,1277.171567,1141.672103,2154.34501
575,64,Bagging,0.425061835,0.320396819,1376.835751,958.0702709,947.6646052,1767.186212
576,64,ANN,-5.321611604,-53.93024443,4565.469753,8613.416112,-6361.760263,889.2730046
577,65,Lasso,0.329500471,0.333188594,1395.050839,1514.214548,1126.695335,2537.763352
578,65,Ridge,0.274197677,0.261989572,1451.442959,1593.005053,995.6028761,2481.503718
579,65,Quantile Regression,0.312645799,0.315793534,1412.476047,1593.005053,916.3875157,2341.841314
580,65,Log-Linear,0.229087072,0.219498722,1495.86865,1638.221848,491.6635445,1930.792649
581,65,OLS,0.329516271,0.333072026,1395.034402,1514.346894,1128.450001,2539.564175
582,65,Stepwise,0.313942119,0.334354476,1411.143485,1512.890209,1121.461456,2531.529403
583,65,RandomForest,0.372791415,0.217973185,1349.263566,1639.822068,956.9274648,2486.19379
584,65,Bagging,0.43468722,0.412621598,1280.958907,1421.166269,973.3584691,2293.652265
585,65,ANN,-6.367065126,-8.870250294,4624.215346,5825.725094,-3147.301148,1786.456451
586,66,Lasso,0.350637306,0.070984472,1460.469576,1255.477665,1007.22527,2124.330692
587,66,Ridge,0.270333369,0.095899665,1548.143059,1238.527972,1112.192483,2184.956178
588,66,Quantile Regression,0.311942795,0.109605616,1503.353526,1238.527972,740.1948334,1881.125919
589,66,Log-Linear,0.245509949,0.393541702,1574.256901,1014.373689,541.9524356,1473.021451
590,66,OLS,0.352049855,0.033734076,1458.880243,1280.400505,986.8419906,2130.343982
591,66,Stepwise,0.352049855,0.033734076,1458.880243,1280.400505,986.8419906,2130.343982
592,66,RandomForest,0.381381893,0.038009966,1425.476825,1277.564369,1205.597115,2279.543928
593,66,Bagging,0.465110514,0.100630725,1325.503496,1235.28318,1003.667398,2104.450889
594,66,ANN,-5.322160244,-13.32650538,4557.026949,4930.235201,-1112.039683,3487.234709
595,67,Lasso,0.291788332,0.444318376,1421.581741,1421.301002,1051.316765,2376.717605
596,67,Ridge,0.243304281,0.334118443,1469.436882,1555.863663,946.2502719,2395.66858
597,67,Quantile Regression,0.268273979,0.397031134,1444.989021,1555.863663,798.7301826,2155.779988
