"","Iteration","Model_Type","Accuracy_Train","Accuracy_Test","Precision","Recall","F1_Score"
"152",51,"Random Forest",0.988095238095238,0.85,0.75,0.6,0.666666666666667
"153",51,"ANN",0.952380952380952,0.8,0.6,0.6,0.6
"154",52,"Logistic",1,0.8,0.666666666666667,0.4,0.5
"155",52,"Random Forest",1,0.75,0.5,0.4,0.444444444444444
"156",52,"ANN",0.976190476190476,0.75,0.5,0.4,0.444444444444444
"157",53,"Logistic",1,0.8,0.555555555555556,1,0.714285714285714
"158",53,"Random Forest",1,0.85,0.666666666666667,0.8,0.727272727272727
"159",53,"ANN",0.952380952380952,0.8,0.6,0.6,0.6
"160",54,"Logistic",0.904761904761905,0.9,0.8,0.8,0.8
"161",54,"Random Forest",0.988095238095238,0.9,1,0.6,0.75
"162",54,"ANN",0.976190476190476,0.85,0.666666666666667,0.8,0.727272727272727
"163",55,"Logistic",0.988095238095238,0.65,0.25,0.2,0.222222222222222
"164",55,"Random Forest",0.988095238095238,0.85,1,0.4,0.571428571428572
"165",55,"ANN",0.964285714285714,0.6,0.285714285714286,0.4,0.333333333333333
"166",56,"Logistic",0.988095238095238,0.85,0.75,0.6,0.666666666666667
"167",56,"Random Forest",0.988095238095238,0.9,1,0.6,0.75
"168",56,"ANN",0.94047619047619,0.8,0.6,0.6,0.6
"169",57,"Logistic",0.916666666666667,0.9,1,0.6,0.75
"170",57,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"171",57,"ANN",0.964285714285714,0.85,0.666666666666667,0.8,0.727272727272727
"172",58,"Logistic",0.988095238095238,0.7,0.333333333333333,0.2,0.25
"173",58,"Random Forest",0.988095238095238,0.7,0.4,0.4,0.4
"174",58,"ANN",0.94047619047619,0.75,0.5,0.4,0.444444444444444
"175",59,"Logistic",1,0.75,0.5,0.4,0.444444444444444
"176",59,"Random Forest",1,0.85,0.75,0.6,0.666666666666667
"177",59,"ANN",0.964285714285714,0.85,0.75,0.6,0.666666666666667
"178",60,"Logistic",1,0.8,0.571428571428571,0.8,0.666666666666667
"179",60,"Random Forest",1,0.75,0.5,0.6,0.545454545454545
"180",60,"ANN",0.976190476190476,0.75,0.5,0.6,0.545454545454545
"181",61,"Logistic",0.988095238095238,0.8,0.571428571428571,0.8,0.666666666666667
"182",61,"Random Forest",0.988095238095238,0.9,1,0.6,0.75
"183",61,"ANN",0.94047619047619,0.8,0.6,0.6,0.6
"184",62,"Logistic",0.988095238095238,0.65,0.4,0.8,0.533333333333333
"185",62,"Random Forest",0.988095238095238,0.85,0.75,0.6,0.666666666666667
"186",62,"ANN",0.964285714285714,0.85,0.75,0.6,0.666666666666667
"187",63,"Logistic",0.904761904761905,0.9,1,0.6,0.75
"188",63,"Random Forest",0.988095238095238,0.9,1,0.6,0.75
"189",63,"ANN",0.952380952380952,0.85,0.75,0.6,0.666666666666667
"190",64,"Logistic",0.988095238095238,0.7,0.428571428571429,0.6,0.5
"191",64,"Random Forest",0.988095238095238,0.8,0.571428571428571,0.8,0.666666666666667
"192",64,"ANN",0.964285714285714,0.75,0.5,0.6,0.545454545454545
"193",65,"Logistic",1,0.8,0.6,0.6,0.6
"194",65,"Random Forest",1,0.85,0.75,0.6,0.666666666666667
"195",65,"ANN",0.976190476190476,0.8,0.666666666666667,0.4,0.5
"196",66,"Logistic",1,0.7,0.444444444444444,0.8,0.571428571428571
"197",66,"Random Forest",1,0.9,0.714285714285714,1,0.833333333333333
"198",66,"ANN",0.976190476190476,0.9,0.714285714285714,1,0.833333333333333
"199",67,"Logistic",1,0.75,0.5,0.4,0.444444444444444
"200",67,"Random Forest",1,0.75,0.5,0.2,0.285714285714286
"201",67,"ANN",0.988095238095238,0.55,0.166666666666667,0.2,0.181818181818182
"202",68,"Logistic",1,0.75,0.5,0.6,0.545454545454545
"203",68,"Random Forest",1,0.75,0.5,0.6,0.545454545454545
"204",68,"ANN",0.976190476190476,0.8,0.571428571428571,0.8,0.666666666666667
"205",69,"Logistic",0.928571428571429,0.95,1,0.8,0.888888888888889
"206",69,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"207",69,"ANN",0.94047619047619,0.9,0.8,0.8,0.8
"208",70,"Logistic",0.916666666666667,0.75,0.5,0.8,0.615384615384615
"209",70,"Random Forest",0.988095238095238,0.8,0.571428571428571,0.8,0.666666666666667
"210",70,"ANN",0.94047619047619,0.85,0.666666666666667,0.8,0.727272727272727
"211",71,"Logistic",0.988095238095238,0.9,0.8,0.8,0.8
"212",71,"Random Forest",0.988095238095238,0.9,0.8,0.8,0.8
"213",71,"ANN",0.952380952380952,0.9,1,0.6,0.75
"214",72,"Logistic",0.988095238095238,0.75,0.5,0.8,0.615384615384615
"215",72,"Random Forest",0.988095238095238,0.8,0.555555555555556,1,0.714285714285714
"216",72,"ANN",0.94047619047619,0.95,1,0.8,0.888888888888889
"217",73,"Logistic",0.904761904761905,0.85,0.625,1,0.769230769230769
"218",73,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"219",73,"ANN",0.964285714285714,0.8,0.6,0.6,0.6
"220",74,"Logistic",1,0.75,0.5,0.6,0.545454545454545
"221",74,"Random Forest",1,0.9,1,0.6,0.75
"222",74,"ANN",0.952380952380952,0.85,0.666666666666667,0.8,0.727272727272727
"223",75,"Logistic",0.988095238095238,0.6,0.2,0.2,0.2
"224",75,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"225",75,"ANN",0.952380952380952,0.8,0.6,0.6,0.6
"226",76,"Logistic",0.988095238095238,0.85,0.666666666666667,0.8,0.727272727272727
"227",76,"Random Forest",0.988095238095238,0.9,0.8,0.8,0.8
"228",76,"ANN",0.976190476190476,0.75,0.5,0.6,0.545454545454545
"229",77,"Logistic",1,0.8,0.6,0.6,0.6
"230",77,"Random Forest",1,0.8,0.6,0.6,0.6
"231",77,"ANN",0.976190476190476,0.75,0.5,0.6,0.545454545454545
